-0.968992	-0.852713	-50	0	0.697674	0.689922	-51	2
-0.96124	-0.868217	-50	0	0.689922	0.689922	-54	2
-0.968992	-0.852713	-51	0	0.682171	0.651163	-95	2
-0.968992	-0.852713	-52	0	0.689922	0.713178	-58	2
-0.984252	-0.866142	-53	0	0.692913	0.795276	-69	2
-0.984252	-0.88189	-52	0	0.677165	0.84252	-78	2
-0.992126	-0.889764	-51	0	0.685039	0.818898	-71	2
-1.0315	-0.889764	-54	0	0.708661	0.76378	-64	2
-1.11024	-0.905512	-57	0	0.677165	0.811024	-72	2
-1.23016	-0.960317	-62	2	0.706349	0.809524	-70	2
-1.33858	-0.952756	-68	0	0.716535	0.771654	-66	2
-1.46457	-0.952756	-69	0	0.724409	0.716535	-55	2
-1.58268	-0.889764	-70	0	0.708661	0.748031	-65	2
-1.66929	-0.84252	-64	0	0.748031	0.740157	-65	2
-1.75781	-0.765625	-70	0	0.710938	0.6875	-109	2
-1.85039	-0.692913	-76	0	0.716535	0.700787	-102	2
-1.87597	-0.581395	-82	0	0.736434	0.728682	-51	2
-1.93023	-0.488372	-84	2	0.728682	0.790698	-64	2
-1.93846	-0.384615	-92	2	0.707692	0.838462	-72	2
-1.95385	-0.284615	-93	3	0.692308	0.823077	-65	2
-1.91603	-0.221374	-89	3	0.709924	0.824427	-65	2
-1.90909	-0.159091	-92	0	0.689394	0.818182	-62	2
-1.90909	-0.121212	-94	0	0.704545	0.80303	-64	2
-1.90152	-0.113636	-93	0	0.704545	0.818182	-66	2
-1.90152	-0.0984849	-97	0	0.712121	0.772727	-59	2
-1.88722	-0.120301	-91	0	0.691729	0.781955	-64	2
-1.88722	-0.120301	-91	0	0.691729	0.766917	-60	2
-1.8797	-0.12782	-92	0	0.706767	0.804511	-73	2
-1.90226	-0.135338	-91	0	0.684211	0.81203	-73	2
-1.8806	-0.149254	-86	0	0.686567	0.791045	-66	2
-1.8806	-0.149254	-87	0	0.701493	0.813433	-68	2
-1.89474	-0.142857	-89	0	0.684211	0.759399	-58	2
-1.91667	-0.143939	-98	0	0.69697	0.780303	-60	2
-1.90152	-0.151515	-94	0	0.712121	0.795455	-65	2
-1.91667	-0.151515	-97	0	0.689394	0.765152	-55	2
-1.93182	-0.159091	-99	0	0.681818	0.765152	-59	2
-1.92424	-0.166667	-97	0	0.681818	0.75	-53	2
-1.93182	-0.166667	-99	0	0.69697	0.719697	-48	2
