-0.40146	0.810219	87	0	0.810219	-1.05109	61	1
-0.394161	0.810219	90	0	0.817518	-1.0438	61	1
-0.404412	0.816176	86	0	0.816176	-1.05882	60	1
-0.394161	0.80292	90	0	0.817518	-1.0438	60	1
-0.404412	0.816176	86	0	0.816176	-1.05882	61	1
-0.394161	0.810219	85	0	0.817518	-1.05109	61	1
-0.40146	0.810219	85	0	0.810219	-1.05109	62	2
-0.40146	0.810219	87	0	0.832117	-1.06569	65	2
-0.40146	0.80292	87	0	0.875912	-1.08029	63	2
-0.394161	0.810219	85	0	0.941606	-1.09489	58	2
-0.40146	0.810219	85	0	1.0146	-1.11679	55	2
-0.391304	0.797101	84	0	1.0942	-1.13043	49	2
-0.40146	0.810219	84	0	1.18978	-1.14599	41	2
-0.398551	0.804348	84	0	1.26812	-1.14493	33	2
-0.404412	0.816176	87	0	1.375	-1.13235	22	2
-0.394161	0.810219	85	0	1.43796	-1.09489	14	2
-0.408759	0.810219	83	0	1.49635	-1.06569	5	2
-0.411765	0.823529	83	0	1.58088	-1.03676	-2	1
-0.394161	0.810219	88	0	1.64234	-0.992701	-9	1
-0.394161	0.810219	88	0	1.70803	-0.941606	-19	1
-0.40146	0.810219	86	0	1.73723	-0.89781	-23	1
-0.40146	0.810219	86	0	1.76642	-0.868613	-27	1
-0.386861	0.80292	89	0	1.79562	-0.839416	-32	1
-0.394161	0.80292	86	0	1.79562	-0.824818	-33	1
-0.394161	0.810219	83	0	1.80292	-0.817518	-33	1
-0.391304	0.797101	85	0	1.78986	-0.811594	-32	1
-0.386861	0.80292	85	0	1.80292	-0.810219	-31	1
-0.391304	0.797101	84	0	1.78261	-0.818841	-30	1
-0.394161	0.80292	85	0	1.79562	-0.817518	-33	1
-0.394161	0.80292	86	0	1.80292	-0.832117	-30	1
-0.397059	0.808824	88	0	1.81618	-0.830882	-31	1
-0.394161	0.80292	86	0	1.79562	-0.839416	-31	1
-0.397059	0.808824	86	0	1.80882	-0.845588	-30	1
-0.394161	0.80292	87	0	1.79562	-0.839416	-31	1
-0.394161	0.80292	87	0	1.79562	-0.832117	-33	1
-0.397059	0.808824	88	0	1.80882	-0.838235	-34	1
-0.394161	0.80292	89	0	1.79562	-0.832117	-34	1
-0.386861	0.79562	89	0	1.79562	-0.832117	-36	1
-0.389706	0.808824	87	0	1.80882	-0.838235	-35	1
-0.386861	0.79562	88	0	1.79562	-0.832117	-33	1
-0.394161	0.80292	87	0	0.883212	-1.07299	61	2
-0.394161	0.810219	88	0	0.875912	-1.06569	62	1
-0.394161	0.80292	87	0	0.883212	-1.06569	60	1
-0.394161	0.810219	87	0	0.883212	-1.06569	61	1
-0.394161	0.80292	86	0	0.883212	-1.07299	62	1
-0.394161	0.810219	86	0	0.883212	-1.06569	59	1
-0.394161	0.80292	85	0	0.883212	-1.06569	58	1
-0.394161	0.80292	86	0	0.883212	-1.07299	61	1
-0.386861	0.80292	90	0	0.89781	-1.06569	61	2
-0.394161	0.80292	89	0	0.927007	-1.08029	63	2
-0.394161	0.80292	86	0	1	-1.09489	60	2
-0.394161	0.810219	86	0	1.08029	-1.10219	58	2
-0.394161	0.810219	84	0	1.17518	-1.11679	51	2
-0.394161	0.810219	85	0	1.27007	-1.12409	44	2
-0.394161	0.810219	88	0	1.36496	-1.10219	37	2
-0.394161	0.810219	88	0	1.43066	-1.09489	32	2
-0.40146	0.80292	87	0	1.48175	-1.07299	22	2
-0.394161	0.810219	86	0	1.54745	-1.05839	15	1
-0.40146	0.810219	85	0	1.59124	-1.0219	10	1
-0.40146	0.810219	83	0	1.64234	-0.978102	0	1
-0.398551	0.804348	83	0	1.67391	-0.949275	-6	1
-0.398551	0.804348	83	0	1.71014	-0.913043	-12	1
-0.398551	0.804348	85	0	1.73188	-0.891304	-16	1
-0.398551	0.797101	85	0	1.74638	-0.876812	-21	1
-0.398551	0.804348	84	0	1.76087	-0.862319	-25	1
-0.40146	0.810219	84	0	1.78102	-0.839416	-26	1
-0.394161	0.810219	86	0	1.78102	-0.839416	-26	1
-0.391304	0.797101	83	0	1.77536	-0.84058	-28	1
-0.394161	0.810219	86	0	1.78102	-0.854015	-28	1
-0.394161	0.80292	87	0	1.78102	-0.868613	-26	1
-0.398551	0.797101	82	0	1.76087	-0.862319	-24	1
-0.40146	0.80292	83	0	1.76642	-0.875912	-25	1
-0.40146	0.80292	83	0	1.75912	-0.868613	-26	1
-0.398551	0.797101	81	0	1.74638	-0.862319	-25	1
-0.40146	0.80292	82	0	1.76642	-0.868613	-25	1
-0.398551	0.797101	82	0	1.75362	-0.862319	-24	1
-0.40146	0.810219	84	0	1.76642	-0.875912	-24	1
-0.40146	0.810219	84	0	1.75912	-0.875912	-27	1
-0.394161	0.810219	85	0	1.76642	-0.875912	-26	1
-0.40146	0.810219	86	0	1.75912	-0.875912	-25	1
-0.408759	0.810219	83	0	0.832117	-1.09489	68	1
-0.40146	0.810219	85	0	0.846715	-1.09489	69	1
-0.40146	0.810219	88	0	0.839416	-1.09489	68	1
-0.398551	0.804348	86	0	0.84058	-1.0942	68	1
-0.398551	0.804348	85	0	0.84058	-1.0942	69	2
-0.398551	0.804348	85	0	0.833333	-1.0942	67	2
-0.394161	0.810219	86	0	0.861314	-1.08759	68	1
-0.394161	0.80292	87	0	0.883212	-1.09489	67	2
-0.397059	0.816176	88	0	0.933824	-1.125	69	2
-0.404412	0.816176	86	0	1	-1.14706	68	2
-0.40146	0.810219	86	0	1.06569	-1.16058	66	2
-0.40146	0.80292	85	0	1.16058	-1.16058	58	2
-0.40146	0.810219	84	0	1.24818	-1.16058	50	2
-0.404412	0.823529	84	0	1.36765	-1.13235	38	2
-0.404412	0.816176	81	0	1.46324	-1.09559	25	2
-0.404412	0.816176	81	0	1.55147	-1.05882	14	1
-0.404412	0.816176	81	0	1.625	-1.02206	5	2
-0.407407	0.822222	83	0	1.71111	-0.962963	-8	1
-0.404412	0.816176	84	0	1.75735	-0.911765	-15	1
-0.40146	0.810219	83	0	1.79562	-0.861314	-22	1
-0.40146	0.810219	84	0	1.83212	-0.810219	-28	1
-0.40146	0.80292	85	0	1.85401	-0.788321	-33	1
-0.404412	0.816176	84	0	1.875	-0.764706	-37	1
-0.397059	0.808824	83	0	1.875	-0.764706	-36	1
-0.394161	0.80292	83	0	1.86131	-0.759124	-35	1
-0.394161	0.80292	83	0	1.86131	-0.773723	-36	1
-0.394161	0.80292	84	0	1.85401	-0.788321	-35	1
-0.40146	0.810219	84	0	1.83942	-0.79562	-34	1
-0.40146	0.80292	84	0	1.83942	-0.817518	-32	1
-0.40146	0.810219	84	0	1.83212	-0.824818	-31	1
-0.405797	0.804348	81	0	1.7971	-0.826087	-29	1
-0.408759	0.810219	81	0	1.81022	-0.839416	-31	1
-0.394161	0.810219	84	0	1.81752	-0.846715	-30	1
-0.40146	0.810219	83	0	1.81752	-0.846715	-30	1
-0.398551	0.811594	83	0	1.7971	-0.84058	-30	1
-0.405797	0.804348	83	0	1.78261	-0.847826	-31	1
-0.405797	0.811594	83	0	1.78261	-0.855072	-28	1
-0.40146	0.817518	85	0	1.80292	-0.861314	-31	1
-0.398551	0.804348	83	0	1.78986	-0.862319	-30	1
-0.398551	0.804348	83	0	1.78986	-0.862319	-31	1
-0.394161	0.810219	87	0	0.817518	-1.08759	57	2
-0.391304	0.797101	86	0	0.818841	-1.08696	56	2
-0.398551	0.804348	86	0	0.811594	-1.08696	58	1
-0.40146	0.810219	85	0	0.817518	-1.09489	59	2
-0.404412	0.816176	85	0	0.816176	-1.10294	58	2
-0.404412	0.816176	88	0	0.816176	-1.09559	56	1
-0.398551	0.797101	85	0	0.811594	-1.08696	54	2
-0.40146	0.810219	85	0	0.832117	-1.08759	58	2
-0.394161	0.80292	89	0	0.868613	-1.09489	57	2
-0.394161	0.810219	87	0	0.927007	-1.12409	59	2
-0.40146	0.80292	86	0	1	-1.15328	56	2
-0.394161	0.80292	88	0	1.10219	-1.16058	50	2
-0.394161	0.80292	87	0	1.21168	-1.16058	42	2
-0.394161	0.810219	88	0	1.31387	-1.15328	33	2
-0.391304	0.797101	88	0	1.4058	-1.14493	24	2
-0.394161	0.810219	88	0	1.51095	-1.11679	14	2
-0.394161	0.80292	86	0	1.59124	-1.07299	4	2
-0.40146	0.810219	85	0	1.65693	-1.0292	-3	1
-0.40146	0.80292	84	0	1.72263	-0.970803	-11	1
-0.40146	0.810219	85	0	1.76642	-0.927007	-17	1
-0.40146	0.80292	86	0	1.79562	-0.890511	-22	1
-0.386861	0.80292	88	0	1.82482	-0.854015	-27	1
-0.386861	0.80292	89	0	1.83942	-0.846715	-28	1
-0.394161	0.80292	87	0	1.83942	-0.839416	-30	1
-0.394161	0.80292	85	0	1.83942	-0.839416	-29	1
-0.394161	0.80292	87	0	1.83942	-0.839416	-29	1
-0.394161	0.80292	87	0	1.84672	-0.839416	-27	1
-0.398551	0.797101	84	0	1.81884	-0.833333	-28	1
-0.40146	0.80292	85	0	1.81752	-0.868613	-25	1
-0.40146	0.80292	84	0	1.81022	-0.868613	-27	1
-0.394161	0.80292	87	0	1.81752	-0.875912	-28	1
-0.394161	0.80292	89	0	1.81752	-0.875912	-29	1
-0.397059	0.816176	89	0	1.82353	-0.882353	-28	1
-0.397059	0.816176	89	0	1.82353	-0.882353	-29	1
-0.394161	0.80292	89	0	1.81752	-0.883212	-28	1
-0.397059	0.816176	89	0	1.82353	-0.882353	-32	1
-0.394161	0.810219	89	0	1.81022	-0.875912	-31	1
-0.394161	0.80292	85	0	1.81022	-0.875912	-32	1
-0.40146	0.80292	85	0	1.81022	-0.875912	-34	1
-0.40146	0.80292	87	0	1.81022	-0.875912	-34	1
-0.397059	0.808824	86	0	0.867647	-1.125	54	1
-0.40146	0.80292	85	0	0.861314	-1.11679	53	1
-0.394161	0.80292	87	0	0.861314	-1.10949	51	1
-0.394161	0.80292	86	0	0.861314	-1.10949	51	1
-0.394161	0.80292	86	0	0.868613	-1.10949	50	1
-0.394161	0.80292	86	0	0.868613	-1.10949	52	1
-0.394161	0.80292	85	0	0.868613	-1.10949	51	1
-0.394161	0.80292	86	0	0.868613	-1.10949	52	1
-0.391304	0.797101	87	0	0.884058	-1.1087	50	2
-0.394161	0.80292	86	0	0.927007	-1.14599	54	2
-0.394161	0.80292	86	0	1.0073	-1.16058	50	2
-0.391304	0.797101	87	0	1.07971	-1.17391	47	2
-0.394161	0.80292	84	0	1.18978	-1.19708	40	2
-0.394161	0.80292	85	0	1.29197	-1.19708	32	2
-0.404412	0.808824	86	0	1.41176	-1.16912	18	2
-0.397059	0.816176	86	0	1.50735	-1.13971	10	2
-0.40146	0.80292	84	0	1.56934	-1.08759	3	2
-0.40146	0.80292	86	0	1.64234	-1.0438	-4	1
-0.40146	0.80292	85	0	1.70803	-0.992701	-11	1
-0.394161	0.80292	88	0	1.77372	-0.941606	-19	1
-0.389706	0.808824	89	0	1.83088	-0.889706	-27	1
-0.397059	0.808824	88	0	1.85294	-0.845588	-35	1
-0.397059	0.801471	89	0	1.875	-0.830882	-37	1
-0.397059	0.808824	87	0	1.88235	-0.801471	-40	1
-0.394161	0.79562	86	0	1.86861	-0.79562	-40	1
-0.389706	0.808824	89	0	1.88235	-0.801471	-41	1
-0.394161	0.80292	86	0	1.86131	-0.810219	-39	1
-0.389706	0.808824	88	0	1.88235	-0.816176	-41	1
-0.389706	0.808824	90	0	1.88235	-0.823529	-42	1
-0.386861	0.80292	88	0	1.86131	-0.839416	-40	1
-0.397059	0.808824	87	0	1.86029	-0.838235	-41	1
-0.397059	0.808824	87	0	1.85294	-0.845588	-43	1
-0.397059	0.808824	88	0	1.86029	-0.852941	-43	1
-0.397059	0.808824	91	0	1.85294	-0.852941	-44	1
-0.4	0.822222	90	0	1.87407	-0.851852	-46	1
-0.397059	0.816176	90	0	1.86029	-0.852941	-44	1
-0.397059	0.808824	90	0	1.86029	-0.852941	-44	1
-0.397059	0.816176	88	0	1.85294	-0.852941	-45	1
-0.394161	0.80292	87	0	1.83942	-0.846715	-44	1
-0.394161	0.80292	87	0	1.84672	-0.854015	-47	1
-0.729032	0.922581	-163	0	0.767742	-0.819355	57	1
-0.729032	0.922581	-166	0	0.76129	-0.812903	57	1
-0.730769	0.910256	-167	0	0.75	-0.814103	57	1
-0.74026	0.928571	-168	0	0.75974	-0.818182	56	1
-0.735484	0.916129	-166	0	0.767742	-0.825806	59	1
-0.724359	0.910256	-168	0	0.788462	-0.846154	57	-1
-0.729032	0.922581	-170	0	0.864516	-0.858065	54	2
-0.729032	0.922581	-172	0	0.954839	-0.877419	49	2
-0.730769	0.910256	-173	0	1.05769	-0.891026	42	2
-0.735484	0.909677	-175	0	1.18065	-0.896774	37	2
-0.730769	0.897436	-176	0	1.29487	-0.878205	32	2
-0.741935	0.909677	-176	0	1.4	-0.864516	30	2
-0.74359	0.903846	-177	0	1.47436	-0.820513	31	2
-0.737179	0.910256	-174	0	1.53205	-0.775641	37	2
-0.754839	0.922581	-173	0	1.56774	-0.729032	39	2
-0.737179	0.910256	-169	0	1.58974	-0.692308	40	2
-0.741935	0.922581	-164	0	1.60645	-0.664516	42	2
